Sample_Name,Microbiome,Seed_Type,Reps,Microbiome_Seed,Bac_cutis,Bac_timonensis,Bac_kribbi,Bac_faecichinchillae,Bac_rodentium,Bac_caccae,Bac_ovatus,Bac_acidifaciens,Bac_xylanisolvens,Bac_fragilis,Bac_thetaiotaomicron,Bac_intestinalis,Bac_faecis,Bac_cellulosilyticus,Bac_clarus,Bac_plebeius,Bac_coprocola,Bac_stercoris,Bac_eggerthii,Bac_salyersiae,Bac_nordii,Bac_uniformis,Bac_paurosaccharolyticus,Bac_sartorii,Bac_massiliensis,Bac_vulgatus,Bac_dorei,Bac_caecimuris,Bac_cutis_log2,Bac_timonensis_log2,Bac_kribbi_log2,Bac_faecichinchillae_log2,Bac_rodentium_log2,Bac_caccae_log2,Bac_ovatus_log2,Bac_acidifaciens_log2,Bac_xylanisolvens_log2,Bac_fragilis_log2,Bac_thetaiotaomicron_log2,Bac_intestinalis_log2,Bac_faecis_log2,Bac_cellulosilyticus_log2,Bac_clarus_log2,Bac_plebeius_log2,Bac_coprocola_log2,Bac_stercoris_log2,Bac_eggerthii_log2,Bac_salyersiae_log2,Bac_nordii_log2,Bac_uniformis_log2,Bac_paurosaccharolyticus_log2,Bac_sartorii_log2,Bac_massiliensis_log2,Bac_vulgatus_log2,Bac_dorei_log2,Bac_caecimuris_log2
S6-LH60-1,S6,LH60,1,S6_LH60,0,0,2,0,0,0,1447,6,0,268,341,116,0,5,0,2,0,2,77,9,4,220,0,0,2,1039,179,0,0,0,1.584962501,0,0,0,10.49984589,2.807354922,0,8.071462363,8.417852515,6.87036472,0,2.584962501,0,1.584962501,0,1.584962501,6.285402219,3.321928095,2.321928095,7.787902559,0,0,1.584962501,10.02236781,7.491853096,0
S2-LH60-2,S2,LH60,2,S2_LH60,0,2,0,0,0,221,682,10,0,0,3,0,0,123,0,0,0,0,2,1,94,455,0,0,0,11,634,0,0,1.584962501,0,0,0,7.794415866,9.415741768,3.459431619,0,0,2,0,0,6.95419631,0,0,0,0,1.584962501,1,6.569855608,8.832890014,0,0,0,3.584962501,9.310612782,0
S21-LH60-1,S21,LH60,1,S21_LH60,0,0,11,0,0,0,2248,107,0,1,241,0,0,2,0,0,0,1,2,166,3,746,0,0,3,1163,12,1,0,0,3.584962501,0,0,0,11.13506795,6.754887502,0,1,7.918863237,0,0,1.584962501,0,0,0,1,1.584962501,7.383704292,2,9.544964433,0,0,2,10.18487534,3.700439718,1
S17-LH60-2,S17,LH60,2,S17_LH60,0,0,6,0,0,0,1568,2,0,0,8,0,0,4,26,0,0,2,0,0,0,1,0,0,3,1338,289,0,0,0,2.807354922,0,0,0,10.61562964,1.584962501,0,0,3.169925001,0,0,2.321928095,4.754887502,0,0,1.584962501,0,0,0,1,0,0,2,10.38694025,8.17990909,0
S7-LH60-2,S7,LH60,2,S7_LH60,0,0,3,5,0,2,491,9,0,114,289,0,0,2,0,0,0,0,0,0,0,492,0,0,0,10,378,0,0,0,2,2.584962501,0,1.584962501,8.942514505,3.321928095,0,6.845490051,8.17990909,0,0,1.584962501,0,0,0,0,0,0,0,8.945443836,0,0,0,3.459431619,8.566054038,0
S12-NC262-2,S12,NC262,2,S12_NC262,0,0,0,0,0,283,721,0,0,0,334,0,0,0,1,0,0,878,2,0,1,49,0,0,335,1318,2,0,0,0,0,0,0,8.14974712,9.495855027,0,0,0,8.388017285,0,0,0,1,0,0,9.779719355,1.584962501,0,1,5.64385619,0,0,8.392317423,10.36522885,1.584962501,0
S3-NC262-2,S3,NC262,2,S3_NC262,1,1,9,1,0,37,855,2,0,0,78,0,0,137,0,0,0,180,0,0,11,219,0,0,123,625,1,0,1,1,3.321928095,1,0,5.247927513,9.741466986,1.584962501,0,0,6.303780748,0,0,7.108524457,0,0,0,7.499845887,0,0,3.584962501,7.781359714,0,0,6.95419631,9.290018847,1,0
S15-NC262-2,S15,NC262,2,S15_NC262,0,1,1,0,1,0,195,1,0,0,42,0,0,58,0,13,0,409,1,0,0,203,0,0,345,290,62,0,0,1,1,0,1,0,7.614709844,1,0,0,5.426264755,0,0,5.882643049,0,3.807354922,0,8.6794801,1,0,0,7.672425342,0,0,8.434628228,8.184875343,5.977279923,0
S9-NC262-1,S9,NC262,1,S9_NC262,0,0,0,0,0,47,427,2,0,0,38,1,0,0,0,34,29,504,127,0,0,164,0,0,98,1631,4,0,0,0,0,0,0,5.584962501,8.741466986,1.584962501,0,0,5.285402219,1,0,0,0,5.129283017,4.906890596,8.980139578,7,0,0,7.366322214,0,0,6.62935662,10.67242534,2.321928095,0
S2-NC262-1,S2,NC262,1,S2_NC262,0,0,0,0,0,140,341,6,0,0,0,0,0,100,0,0,0,2,0,1,108,341,0,0,1,8,484,0,0,0,0,0,0,7.139551352,8.417852515,2.807354922,0,0,0,0,0,6.658211483,0,0,0,1.584962501,0,1,6.768184325,8.417852515,0,0,1,3.169925001,8.921840937,0
S6-NC262-2,S6,NC262,2,S6_NC262,0,0,8,0,0,0,906,0,0,228,422,75,0,19,0,0,0,1,40,2,3,193,0,0,1,1415,173,0,0,0,3.169925001,0,0,0,9.824958741,0,0,7.839203788,8.724513853,6.247927513,0,4.321928095,0,0,0,1,5.357552005,1.584962501,2,7.599912842,0,0,1,10.46760555,7.442943496,0
S18-NC262-1,S18,NC262,1,S18_NC262,0,0,2,0,0,1,293,3,2,189,385,0,2,4,0,0,0,5,603,0,0,454,0,0,0,37,2071,0,0,0,1.584962501,0,0,1,8.199672345,2,1.584962501,7.569855608,8.592457037,0,1.584962501,2.321928095,0,0,0,2.584962501,9.238404739,0,0,8.829722735,0,0,0,5.247927513,11.01680829,0
S19-NC262-2,S19,NC262,2,S19_NC262,0,0,4,0,0,36,272,0,0,0,81,0,0,128,0,0,0,174,0,11,0,196,0,0,168,443,17,0,0,0,2.321928095,0,0,5.209453366,8.092757141,0,0,0,6.357552005,0,0,7.011227255,0,0,0,7.451211112,0,3.584962501,0,7.622051819,0,0,7.400879436,8.794415866,4.169925001,0
S12-NC262-1,S12,NC262,1,S12_NC262,0,0,0,1,0,114,242,1,0,0,191,0,0,7,0,0,0,576,0,0,0,21,0,0,277,757,2,0,0,0,0,1,0,6.845490051,7.924812504,1,0,0,7.584962501,0,0,3,0,0,0,9.172427509,0,0,0,4.459431619,0,0,8.118941073,9.566054038,1.584962501,0
S22-NC262-1,S22,NC262,1,S22_NC262,5,0,3,0,0,76,415,2,0,1,0,0,0,0,0,0,0,2,0,0,0,853,0,0,1,1421,5,0,2.584962501,0,2,0,0,6.266786541,8.700439718,1.584962501,0,1,0,0,0,0,0,0,0,1.584962501,0,0,0,9.73809226,0,0,1,10.47370575,2.584962501,0
S24-NC262-1,S24,NC262,1,S24_NC262,0,0,0,0,0,12,940,0,1,1,122,0,0,48,0,0,0,0,2,0,0,419,0,0,748,2323,2,0,0,0,0,0,0,3.700439718,9.878050913,0,1,1,6.942514505,0,0,5.614709844,0,0,0,0,1.584962501,0,0,8.714245518,0,0,9.548821908,11.18239435,1.584962501,0
S16-NC262-2,S16,NC262,2,S16_NC262,0,0,1,0,0,0,169,0,0,2,154,0,0,33,0,0,0,28,0,0,40,59,0,0,403,465,0,0,0,0,1,0,0,0,7.409390936,0,0,1.584962501,7.276124405,0,0,5.087462841,0,0,0,4.857980995,0,0,5.357552005,5.906890596,0,0,8.658211483,8.864186145,0,0
S14-NC262-1,S14,NC262,1,S14_NC262,0,0,0,0,0,0,46,2,0,0,3,0,0,2,2,1,2,2,0,0,0,3,0,0,1,320,278,0,0,0,0,0,0,0,5.554588852,1.584962501,0,0,2,0,0,1.584962501,1.584962501,1,1.584962501,1.584962501,0,0,0,2,0,0,1,8.326429487,8.124121312,0
S7-NC262-1,S7,NC262,1,S7_NC262,0,0,0,2,0,0,587,1,0,126,346,0,0,0,0,0,0,1,0,0,3,587,0,0,0,7,415,0,0,0,0,1.584962501,0,0,9.199672345,1,0,6.988684687,8.438791853,0,0,0,0,0,0,1,0,0,2,9.199672345,0,0,0,3,8.700439718,0
S4-NC262-1,S4,NC262,1,S4_NC262,0,3,0,0,0,0,71,647,0,1,111,0,0,188,0,0,0,384,1,0,32,105,0,3,0,442,0,0,0,2,0,0,0,0,6.169925001,9.339850003,0,1,6.807354922,0,0,7.562242424,0,0,0,8.588714636,1,0,5.044394119,6.727920455,0,2,0,8.791162889,0,0
S9-NC262-2,S9,NC262,2,S9_NC262,0,0,0,0,0,52,451,3,0,1,52,0,0,2,0,16,41,456,144,1,0,181,0,0,69,1306,4,0,0,0,0,0,0,5.727920455,8.820178962,2,0,1,5.727920455,0,0,1.584962501,0,4.087462841,5.392317423,8.836050355,7.17990909,1,0,7.50779464,0,0,6.129283017,10.35204343,2.321928095,0
S3-NC262-1,S3,NC262,1,S3_NC262,0,3,1,0,0,51,892,2,0,0,94,0,0,178,0,0,0,160,1,0,18,285,0,0,173,714,1,0,0,2,1,0,0,5.700439718,9.802516365,1.584962501,0,0,6.569855608,0,0,7.483815777,0,0,0,7.330916878,1,0,4.247927513,8.159871337,0,0,7.442943496,9.481799432,1,0
S5-NC262-2,S5,NC262,2,S5_NC262,0,2,0,3,0,1,52,4,0,185,624,0,0,800,48,0,0,5,1,0,121,366,0,0,1,1140,1,0,0,1.584962501,0,2,0,1,5.727920455,2.321928095,0,7.539158811,9.28771238,0,0,9.645658432,5.614709844,0,0,2.584962501,1,0,6.930737338,8.519636253,0,0,1,10.15608308,1,0
S15-NC262-1,S15,NC262,1,S15_NC262,0,0,0,2,0,0,210,2,0,1,45,1,0,94,0,8,0,354,0,0,0,206,0,0,367,250,61,0,0,0,0,1.584962501,0,0,7.721099189,1.584962501,0,1,5.523561956,1,0,6.569855608,0,3.169925001,0,8.471675214,0,0,0,7.693486957,0,0,8.523561956,7.971543554,5.95419631,0
S21-NC262-2,S21,NC262,2,S21_NC262,0,0,4,0,0,0,1898,110,0,0,329,0,0,3,0,0,0,1,3,213,5,700,0,0,0,1233,5,0,0,0,2.321928095,0,0,0,10.89102419,6.794415866,0,0,8.366322214,0,0,2,0,0,0,1,2,7.741466986,2.584962501,9.453270634,0,0,0,10.26912668,2.584962501,0
S22-NC262-2,S22,NC262,2,S22_NC262,1,0,0,0,0,101,451,1,0,7,1,0,0,0,0,0,0,1,1,0,0,935,0,0,4,1535,2,0,1,0,0,0,0,6.672425342,8.820178962,1,0,3,1,0,0,0,0,0,0,1,1,0,0,9.87036472,0,0,2.321928095,10.5849625,1.584962501,0
S17-NC262-1,S17,NC262,1,S17_NC262,0,0,3,0,0,0,1057,4,0,0,9,0,0,0,24,0,0,2,0,0,0,20,0,0,2,1543,329,0,0,0,2,0,0,0,10.04712391,2.321928095,0,0,3.321928095,0,0,0,4.64385619,0,0,1.584962501,0,0,0,4.392317423,0,0,1.584962501,10.59245704,8.366322214,0
S4-NC262-2,S4,NC262,2,S4_NC262,1,0,0,0,0,0,63,901,0,0,137,0,0,208,0,0,0,455,0,0,22,199,0,6,2,590,2,4,1,0,0,0,0,0,6,9.816983623,0,0,7.108524457,0,0,7.707359132,0,0,0,8.832890014,0,0,4.523561956,7.64385619,0,2.807354922,1.584962501,9.20701432,1.584962501,2.321928095
S14-NC262-2,S14,NC262,2,S14_NC262,0,0,0,0,0,0,17,0,0,0,3,0,0,2,0,0,0,2,0,0,0,8,0,0,0,92,91,0,0,0,0,0,0,0,4.169925001,0,0,0,2,0,0,1.584962501,0,0,0,1.584962501,0,0,0,3.169925001,0,0,0,6.539158811,6.523561956,0
S20-NC262-2,S20,NC262,2,S20_NC262,2,0,5,0,0,84,183,9,1,30,171,0,0,336,0,0,0,3,6,1,6,310,0,0,1,555,3,0,1.584962501,0,2.584962501,0,0,6.409390936,7.523561956,3.321928095,1,4.95419631,7.426264755,0,0,8.396604781,0,0,0,2,2.807354922,1,2.807354922,8.28077077,0,0,1,9.118941073,2,0
S24-NC262-2,S24,NC262,2,S24_NC262,0,0,3,0,0,11,805,1,0,0,116,0,0,73,0,0,0,2,3,2,1,407,0,0,626,2341,3,0,0,0,2,0,0,3.584962501,9.654636029,1,0,0,6.87036472,0,0,6.209453366,0,0,0,1.584962501,2,1.584962501,1,8.672425342,0,0,9.292321633,11.19352536,2,0
S18-NC262-2,S18,NC262,2,S18_NC262,0,0,4,0,0,0,363,1,0,391,337,3,0,4,0,0,0,3,866,0,0,590,0,0,0,28,1757,0,0,0,2.321928095,0,0,0,8.50779464,1,0,8.614709844,8.400879436,2,0,2.321928095,0,0,0,2,9.759888183,0,0,9.20701432,0,0,0,4.857980995,10.77971936,0
S20-NC262-1,S20,NC262,1,S20_NC262,2,0,0,0,0,56,176,1,0,45,191,0,0,341,0,0,0,2,0,1,14,367,0,0,0,496,4,0,1.584962501,0,0,0,0,5.832890014,7.46760555,1,0,5.523561956,7.584962501,0,0,8.417852515,0,0,0,1.584962501,0,1,3.906890596,8.523561956,0,0,0,8.957102042,2.321928095,0
S1-NC262-1,S1,NC262,1,S1_NC262,1,0,0,0,0,26,203,0,0,1,94,0,0,185,0,0,0,355,3,2,0,138,0,0,107,579,4,0,1,0,0,0,0,4.754887502,7.672425342,0,0,1,6.569855608,0,0,7.539158811,0,0,0,8.475733431,2,1.584962501,0,7.118941073,0,0,6.754887502,9.17990909,2.321928095,0
S5-NC262-1,S5,NC262,1,S5_NC262,0,4,0,0,0,3,62,0,0,152,587,0,0,1111,49,0,0,5,1,0,88,363,0,0,0,1074,1,0,0,2.321928095,0,0,0,2,5.977279923,0,0,7.257387843,9.199672345,0,0,10.11894107,5.64385619,0,0,2.584962501,1,0,6.475733431,8.50779464,0,0,0,10.07012094,1,0
S19-NC262-1,S19,NC262,1,S19_NC262,0,0,0,0,0,32,245,1,0,0,53,0,0,105,0,0,0,94,0,10,0,220,0,0,276,375,15,0,0,0,0,0,0,5.044394119,7.942514505,1,0,0,5.754887502,0,0,6.727920455,0,0,0,6.569855608,0,3.459431619,0,7.787902559,0,0,8.113742166,8.554588852,4,0
S16-NC262-1,S16,NC262,1,S16_NC262,0,0,0,0,0,0,190,6,0,1,112,1,0,46,0,0,0,34,0,0,22,86,0,1,366,507,0,0,0,0,0,0,0,0,7.577428828,2.807354922,0,1,6.820178962,1,0,5.554588852,0,0,0,5.129283017,0,0,4.523561956,6.442943496,0,1,8.519636253,8.988684687,0,0
S6-NC262-1,S6,NC262,1,S6_NC262,0,0,1,0,0,2,946,0,0,276,363,87,0,12,1,0,0,2,97,6,2,180,0,0,3,1203,168,0,0,0,1,0,0,1.584962501,9.887220615,0,0,8.113742166,8.50779464,6.459431619,0,3.700439718,1,0,0,1.584962501,6.614709844,2.807354922,1.584962501,7.499845887,0,0,2,10.23361968,7.400879436,0
S2-NC262-2,S2,NC262,2,S2_NC262,0,0,0,0,0,169,178,5,0,3,1,0,0,21,0,0,0,2,0,0,80,438,0,1,0,7,510,0,0,0,0,0,0,7.409390936,7.483815777,2.584962501,0,2,1,0,0,4.459431619,0,0,0,1.584962501,0,0,6.339850003,8.77807713,0,1,0,3,8.997179481,0
S1-NC262-2,S1,NC262,2,S1_NC262,0,0,0,1,0,17,252,1,0,0,88,0,0,170,1,0,0,350,8,8,0,149,0,0,113,592,7,0,0,0,0,1,0,4.169925001,7.982993575,1,0,0,6.475733431,0,0,7.417852515,1,0,0,8.45532722,3.169925001,3.169925001,0,7.22881869,0,0,6.832890014,9.211888295,3,0
S21-NC262-1,S21,NC262,1,S21_NC262,0,0,0,0,0,0,2108,111,0,2,341,0,0,3,0,0,0,3,2,261,7,822,0,0,1,1235,4,0,0,0,0,0,0,0,11.04234338,6.807354922,0,1.584962501,8.417852515,0,0,2,0,0,0,2,1.584962501,8.033423002,3,9.68474862,0,0,1,10.27146303,2.321928095,0
S17-NC262-2,S17,NC262,2,S17_NC262,0,0,3,0,0,1,1612,1,0,0,18,0,0,3,36,0,0,4,0,0,0,3,0,0,1,1705,262,0,0,0,2,0,0,1,10.65553072,1,0,0,4.247927513,0,0,2,5.209453366,0,0,2.321928095,0,0,0,2,0,0,1,10.73640193,8.038918989,0
S7-NC262-2,S7,NC262,2,S7_NC262,1,0,2,5,0,0,577,0,0,98,381,0,0,2,0,0,0,2,1,0,0,568,0,0,2,15,516,0,1,0,1.584962501,2.584962501,0,0,9.174925683,0,0,6.62935662,8.577428828,0,0,1.584962501,0,0,0,1.584962501,1,0,0,9.152284842,0,0,1.584962501,4,9.01402047,0
S12-PHG35-2,S12,PHG35,2,S12_PHG35,0,0,0,0,0,100,390,2,0,0,137,0,2,0,0,1,0,668,1,0,0,24,0,0,266,862,0,0,0,0,0,0,0,6.658211483,8.611024797,1.584962501,0,0,7.108524457,0,1.584962501,0,0,1,0,9.385862401,1,0,0,4.64385619,0,0,8.060695932,9.753216749,0,0
S3-PHG35-2,S3,PHG35,2,S3_PHG35,0,0,20,1,0,33,1517,7,0,0,65,0,0,57,0,0,0,188,0,0,3,197,0,0,53,420,1,0,0,0,4.392317423,1,0,5.087462841,10.56795608,3,0,0,6.044394119,0,0,5.857980995,0,0,0,7.562242424,0,0,2,7.62935662,0,0,5.754887502,8.717676423,1,0
S15-PHG35-2,S15,PHG35,2,S15_PHG35,0,0,4,0,0,1,429,0,0,0,51,0,0,34,0,1,0,717,0,0,0,209,0,0,291,313,63,2,0,0,2.321928095,0,0,1,8.74819285,0,0,0,5.700439718,0,0,5.129283017,0,1,0,9.487840034,0,0,0,7.714245518,0,0,8.189824559,8.294620749,6,1.584962501
S6-PHG35-2,S6,PHG35,2,S6_PHG35,0,0,14,0,0,0,1720,4,0,194,292,85,0,11,0,1,0,3,37,5,0,190,0,0,2,1026,126,0,0,0,3.906890596,0,0,0,10.74903138,2.321928095,0,7.607330314,8.194756854,6.426264755,0,3.584962501,0,1,0,2,5.247927513,2.584962501,0,7.577428828,0,0,1.584962501,10.00422047,6.988684687,0
S9-PHG35-1,S9,PHG35,1,S9_PHG35,0,0,2,0,0,45,891,2,0,2,22,1,0,2,0,14,23,396,221,0,0,138,0,0,59,1288,2,0,0,0,1.584962501,0,0,5.523561956,9.8008999,1.584962501,0,1.584962501,4.523561956,1,0,1.584962501,0,3.906890596,4.584962501,8.632995197,7.794415866,0,0,7.118941073,0,0,5.906890596,10.33203655,1.584962501,0
S2-PHG35-1,S2,PHG35,1,S2_PHG35,1,0,2,0,0,190,858,22,0,0,1,0,0,68,0,0,0,2,0,0,88,431,0,0,0,7,578,0,1,0,1.584962501,0,0,7.577428828,9.746514321,4.523561956,0,0,1,0,0,6.108524457,0,0,0,1.584962501,0,0,6.475733431,8.754887502,0,0,0,3,9.177419538,0
S18-PHG35-1,S18,PHG35,1,S18_PHG35,0,0,1,0,0,0,488,4,1,153,246,1,0,5,0,0,0,1,1008,0,2,381,0,0,1,30,1686,0,0,0,1,0,0,0,8.933690655,2.321928095,1,7.266786541,7.948367232,1,0,2.584962501,0,0,0,1,9.978710459,0,1.584962501,8.577428828,0,0,1,4.95419631,10.72024426,0
S19-PHG35-2,S19,PHG35,2,S19_PHG35,1,1,1,0,0,27,467,0,0,2,43,0,0,220,0,0,0,140,0,1,0,162,0,0,148,377,7,0,1,1,1,0,0,4.807354922,8.87036472,0,0,1.584962501,5.459431619,0,0,7.787902559,0,0,0,7.139551352,0,1,0,7.348728154,0,0,7.21916852,8.562242424,3,0
S12-PHG35-1,S12,PHG35,1,S12_PHG35,0,0,0,0,0,162,736,1,0,0,205,0,0,1,0,0,0,805,1,0,0,36,0,0,198,806,3,0,0,0,0,0,0,7.348728154,9.525520809,1,0,0,7.686500527,0,0,1,0,0,0,9.654636029,1,0,0,5.209453366,0,0,7.636624621,9.656424863,2,0
S22-PHG35-1,S22,PHG35,1,S22_PHG35,2,0,3,0,0,75,643,0,0,3,1,0,0,0,0,0,0,4,4,0,0,672,0,0,0,909,2,0,1.584962501,0,2,0,0,6.247927513,9.330916878,0,0,2,1,0,0,0,0,0,0,2.321928095,2.321928095,0,0,9.394462695,0,0,0,9.829722735,1.584962501,0
S24-PHG35-1,S24,PHG35,1,S24_PHG35,0,0,6,0,0,11,1626,4,1,0,125,0,0,46,0,0,0,4,2,0,0,429,0,0,1033,2201,2,0,0,0,2.807354922,0,0,3.584962501,10.66799854,2.321928095,1,0,6.977279923,0,0,5.554588852,0,0,0,2.321928095,1.584962501,0,0,8.74819285,0,0,10.01402047,11.10459875,1.584962501,0
S14-PHG35-1,S14,PHG35,1,S14_PHG35,0,0,0,0,0,0,19,0,0,1,3,0,0,3,0,0,0,0,0,0,0,7,0,1,3,249,203,0,0,0,0,0,0,0,4.321928095,0,0,1,2,0,0,2,0,0,0,0,0,0,0,3,0,1,2,7.965784285,7.672425342,0
S7-PHG35-1,S7,PHG35,1,S7_PHG35,0,0,8,1,0,0,1242,5,0,121,302,0,0,4,0,0,0,1,1,0,0,514,0,0,0,18,487,0,0,0,3.169925001,1,0,0,10.27961058,2.584962501,0,6.930737338,8.243173983,0,0,2.321928095,0,0,0,1,1,0,0,9.008428622,0,0,0,4.247927513,8.930737338,0
S16-PHG35-2,S16,PHG35,2,S16_PHG35,0,0,0,0,0,0,202,0,0,0,109,0,0,54,0,0,0,34,1,0,28,60,0,0,312,414,0,0,0,0,0,0,0,0,7.665335917,0,0,0,6.781359714,0,0,5.781359714,0,0,0,5.129283017,1,0,4.857980995,5.930737338,0,0,8.290018847,8.696967526,0,0
S4-PHG35-1,S4,PHG35,1,S4_PHG35,0,0,2,0,0,0,138,949,0,0,128,0,0,302,0,0,1,500,0,0,25,169,0,3,0,564,0,5,0,0,1.584962501,0,0,0,7.118941073,9.891783703,0,0,7.011227255,0,0,8.243173983,0,0,1,8.968666793,0,0,4.700439718,7.409390936,0,2,0,9.142107057,0,2.584962501
S9-PHG35-2,S9,PHG35,2,S9_PHG35,0,0,0,0,0,52,831,1,0,1,18,0,0,2,0,17,20,348,192,0,0,120,0,0,53,1054,3,0,0,0,0,0,0,5.727920455,9.700439718,1,0,1,4.247927513,0,0,1.584962501,0,4.169925001,4.392317423,8.447083226,7.592457037,0,0,6.918863237,0,0,5.754887502,10.04302728,2,0
S3-PHG35-1,S3,PHG35,1,S3_PHG35,3,0,9,0,0,36,1336,7,0,0,65,0,0,185,0,0,0,146,0,0,9,203,0,0,110,507,0,0,2,0,3.321928095,0,0,5.209453366,10.38478375,3,0,0,6.044394119,0,0,7.539158811,0,0,0,7.199672345,0,0,3.321928095,7.672425342,0,0,6.794415866,8.988684687,0,0
S5-PHG35-2,S5,PHG35,2,S5_PHG35,0,5,0,1,0,0,61,0,0,117,360,0,1,1656,45,0,0,4,0,0,72,230,0,0,0,891,1,0,0,2.584962501,0,1,0,0,5.95419631,0,0,6.882643049,8.495855027,0,1,10.69435789,5.523561956,0,0,2.321928095,0,0,6.189824559,7.851749041,0,0,0,9.8008999,1,0
S21-PHG35-2,S21,PHG35,2,S21_PHG35,0,0,6,0,0,2,2833,135,1,0,272,0,0,1,0,0,0,0,2,155,3,765,0,0,0,1253,0,0,0,0,2.807354922,0,0,1.584962501,11.46862404,7.087462841,1,0,8.092757141,0,0,1,0,0,0,0,1.584962501,7.285402219,2,9.581200582,0,0,0,10.29232163,0,0
S17-PHG35-1,S17,PHG35,1,S17_PHG35,0,0,29,0,0,1,1468,2,0,0,6,0,0,0,22,0,0,11,0,0,0,3,0,0,2,1398,264,0,0,0,4.906890596,0,0,1,10.52061868,1.584962501,0,0,2.807354922,0,0,0,4.523561956,0,0,3.584962501,0,0,0,2,0,0,1.584962501,10.45018025,8.049848549,0
S22-PHG35-2,S22,PHG35,2,S22_PHG35,3,0,1,0,0,65,984,0,0,9,1,0,0,1,0,0,0,0,1,1,0,826,0,0,1,1485,4,0,2,0,1,0,0,6.044394119,9.943979914,0,0,3.321928095,1,0,0,1,0,0,0,0,1,1,0,9.691743519,0,0,1,10.5372184,2.321928095,0
S4-PHG35-2,S4,PHG35,2,S4_PHG35,0,0,0,2,0,0,115,888,0,0,111,0,0,341,0,0,0,409,0,0,27,174,0,7,1,692,0,3,0,0,0,1.584962501,0,0,6.857980995,9.796039609,0,0,6.807354922,0,0,8.417852515,0,0,0,8.6794801,0,0,4.807354922,7.451211112,0,3,1,9.436711542,0,2
S14-PHG35-2,S14,PHG35,2,S14_PHG35,0,0,0,0,0,0,32,2,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,1,211,175,0,0,0,0,0,0,0,5.044394119,1.584962501,0,0,1.584962501,0,0,0,0,0,0,1,1,0,0,1.584962501,0,0,1,7.727920455,7.459431619,0
S20-PHG35-2,S20,PHG35,2,S20_PHG35,1,1,0,0,0,43,202,7,0,8,158,0,0,457,0,0,0,3,0,0,9,294,0,0,0,480,1,0,1,1,0,0,0,5.459431619,7.665335917,3,0,3.169925001,7.312882955,0,0,8.839203788,0,0,0,2,0,0,3.321928095,8.204571144,0,0,0,8.909893084,1,0
S24-PHG35-2,S24,PHG35,2,S24_PHG35,0,0,9,0,0,7,1267,5,0,1,89,0,0,168,0,0,0,3,1,0,0,374,0,0,671,1806,0,0,0,0,3.321928095,0,0,3,10.30833903,2.584962501,0,1,6.491853096,0,0,7.400879436,0,0,0,2,1,0,0,8.550746785,0,0,9.392317423,10.81938079,0,0
S18-PHG35-2,S18,PHG35,2,S18_PHG35,0,0,7,0,0,0,534,0,0,331,349,0,0,1,0,0,0,5,1204,0,0,490,0,0,0,23,1537,0,0,0,3,0,0,0,9.063395081,0,0,8.375039431,8.451211112,0,0,1,0,0,0,2.584962501,10.23481743,0,0,8.939579214,0,0,0,4.584962501,10.58683979,0
S1-PHG35-1,S1,PHG35,1,S1_PHG35,0,0,1,0,0,16,279,3,0,1,42,0,0,330,0,0,0,699,9,6,0,120,0,0,97,575,1,0,0,0,1,0,0,4.087462841,8.129283017,2,0,1,5.426264755,0,0,8.370687407,0,0,0,9.451211112,3.321928095,2.807354922,0,6.918863237,0,0,6.614709844,9.169925001,1,0
S5-PHG35-1,S5,PHG35,1,S5_PHG35,0,2,0,1,0,0,59,4,0,140,418,0,3,1686,50,0,0,4,0,4,35,286,0,0,1,932,2,0,0,1.584962501,0,1,0,0,5.906890596,2.321928095,0,7.139551352,8.710806434,0,2,10.72024426,5.672425342,0,0,2.321928095,0,2.321928095,5.169925001,8.164906927,0,0,1,9.865733271,1.584962501,0
S19-PHG35-1,S19,PHG35,1,S19_PHG35,1,0,1,0,0,19,322,1,0,0,40,0,0,182,0,0,0,51,0,1,2,168,0,0,175,381,10,0,1,0,1,0,0,4.321928095,8.335390355,1,0,0,5.357552005,0,0,7.515699838,0,0,0,5.700439718,0,1,1.584962501,7.400879436,0,0,7.459431619,8.577428828,3.459431619,0
S1-PHG35-2,S1,PHG35,2,S1_PHG35,0,0,2,2,0,10,354,1,0,0,88,0,0,316,0,0,0,708,12,6,0,137,0,0,81,601,1,0,0,0,1.584962501,1.584962501,0,3.459431619,8.471675214,1,0,0,6.475733431,0,0,8.30833903,0,0,0,9.469641817,3.700439718,2.807354922,0,7.108524457,0,0,6.357552005,9.233619677,1,0
S16-PHG35-1,S16,PHG35,1,S16_PHG35,0,0,0,0,0,0,199,2,0,2,81,0,0,40,0,0,0,15,0,0,14,60,0,0,331,363,0,0,0,0,0,0,0,0,7.64385619,1.584962501,0,1.584962501,6.357552005,0,0,5.357552005,0,0,0,4,0,0,3.906890596,5.930737338,0,0,8.375039431,8.50779464,0,0
S6-PHG35-1,S6,PHG35,1,S6_PHG35,0,0,1,0,0,0,1914,1,0,336,422,108,0,29,2,0,0,4,257,10,1,245,0,0,3,1378,131,0,0,0,1,0,0,0,10.90312868,1,0,8.396604781,8.724513853,6.768184325,0,4.906890596,1.584962501,0,0,2.321928095,8.011227255,3.459431619,1,7.942514505,0,0,2,10.42940674,7.044394119,0
